"date","rir","customer","providers"
"2026-02-28","ripencc","AS62028","AS34154 AS64475"
"2026-02-28","ripencc","AS62033","AS13287 AS16276 AS34927"
"2026-02-28","ripencc","AS62078","AS59645 AS207960"
"2026-02-28","ripencc","AS62113","AS205235"
"2026-02-28","ripencc","AS62142","AS9049 AS211366"
"2026-02-28","ripencc","AS62193","AS5405 AS16374 AS33891 AS48173 AS213973"
"2026-02-28","ripencc","AS62220","AS8194"
"2026-02-28","ripencc","AS62228","AS0"
"2026-02-28","ripencc","AS62246","AS3204 AS6204 AS6939 AS16276 AS27523 AS44324 AS49304 AS51087 AS213605"
"2026-02-28","ripencc","AS62379","AS12389 AS20764 AS35598 AS50509"
"2026-02-28","ripencc","AS62392","AS8220 AS8368"
"2026-02-28","ripencc","AS64473","AS20473 AS34854"
"2026-02-28","ripencc","AS64475","AS3320 AS29551 AS47147 AS50629"
"2026-02-28","ripencc","AS196610","AS12306 AS47536 AS51531"
"2026-02-28","ripencc","AS196621","AS8758 AS15576"
"2026-02-28","ripencc","AS196731","AS3209 AS42184"
"2026-02-28","ripencc","AS196874","AS12874 AS212841"
"2026-02-28","ripencc","AS196932","AS42184"
"2026-02-28","ripencc","AS196945","AS8280 AS39505 AS198477"
"2026-02-28","ripencc","AS197068","AS1299 AS3216 AS8359 AS9049 AS20764 AS31133 AS49800 AS57304 AS200449 AS200590"
"2026-02-28","ripencc","AS197205","AS174 AS1299 AS5511"
"2026-02-28","ripencc","AS197301","AS1299 AS31027"
"2026-02-28","ripencc","AS197421","AS208570 AS212330"
"2026-02-28","ripencc","AS197580","AS3491 AS198477"
"2026-02-28","ripencc","AS197883","AS174 AS3257"
"2026-02-28","ripencc","AS197885","AS41051 AS209533"
"2026-02-28","ripencc","AS197942","AS1257 AS3301"
"2026-02-28","ripencc","AS197944","AS12778 AS198524"
"2026-02-28","ripencc","AS198025","AS20473 AS34927 AS44324 AS53667 AS53808 AS151194 AS204539"
"2026-02-28","ripencc","AS198053","AS62000"
"2026-02-28","ripencc","AS198101","AS5610 AS6855 AS29208 AS39392"
"2026-02-28","ripencc","AS198136","AS0"
"2026-02-28","ripencc","AS198160","AS51202"
"2026-02-28","ripencc","AS198249","AS6939 AS13030 AS34549"
"2026-02-28","ripencc","AS198275","AS205235"
"2026-02-28","ripencc","AS198309","AS25400"
"2026-02-28","ripencc","AS198310","AS9002 AS28917 AS57304"
"2026-02-28","ripencc","AS198408","AS3356 AS6939 AS9141 AS12741"
"2026-02-28","ripencc","AS198453","AS31078 AS208262"
"2026-02-28","ripencc","AS198457","AS5617 AS12741 AS15694"
"2026-02-28","ripencc","AS198524","AS174 AS6939 AS12778 AS21283 AS44306 AS56635"
"2026-02-28","ripencc","AS198731","AS174 AS8903 AS29119 AS202766"
"2026-02-28","ripencc","AS198944","AS3292 AS31027"
"2026-02-28","ripencc","AS198981","AS49418"
"2026-02-28","ripencc","AS199036","AS0"
"2026-02-28","ripencc","AS199095","AS9031 AS25311 AS42160"
"2026-02-28","ripencc","AS199310","AS6939 AS7720 AS8772 AS17433 AS29632 AS32595 AS33387 AS34927 AS39249 AS44324 AS53808 AS134835 AS138997 AS139317 AS202662 AS202782 AS204844 AS212895 AS214439 AS215828"
"2026-02-28","ripencc","AS199376","AS150249 AS151544 AS199762 AS212001"
"2026-02-28","ripencc","AS199399","AS5408"
"2026-02-28","ripencc","AS199422","AS174 AS39801 AS57734"
"2026-02-28","ripencc","AS199530","AS49070"
"2026-02-28","ripencc","AS199557","AS35197"
"2026-02-28","ripencc","AS199691","AS20473"
"2026-02-28","ripencc","AS199762","AS8849 AS141067 AS150249 AS203868 AS212001"
"2026-02-28","ripencc","AS199785","AS49418"
"2026-02-28","ripencc","AS199789","AS20647 AS50030"
"2026-02-28","ripencc","AS199881","AS60983"
"2026-02-28","ripencc","AS200040","AS9121 AS15924 AS34984 AS206119 AS208821"
"2026-02-28","ripencc","AS200070","AS1299 AS1853 AS6461 AS6830 AS7521 AS8001 AS8674 AS12570 AS16876 AS22548 AS25248 AS27678 AS29802 AS34867 AS37474 AS40528 AS396356"
"2026-02-28","ripencc","AS200123","AS20632 AS48354"
"2026-02-28","ripencc","AS200229","AS3214 AS207252"
"2026-02-28","ripencc","AS200240","AS42831 AS59796 AS398999"
"2026-02-28","ripencc","AS200242","AS835 AS917 AS6939 AS21738 AS34465 AS34927 AS52025 AS52041 AS59678 AS60841 AS142064 AS208453 AS210475"
"2026-02-28","ripencc","AS200303","AS6830 AS20473 AS24940 AS29691 AS30823 AS48314"
"2026-02-28","ripencc","AS200306","AS6939 AS20473 AS41051 AS58057 AS209533 AS212895"
"2026-02-28","ripencc","AS200409","AS3356 AS12874"
"2026-02-28","ripencc","AS200449","AS174 AS1299 AS2914 AS3356 AS3491 AS5511 AS6453 AS8966 AS9002 AS9583 AS197068"
"2026-02-28","ripencc","AS200455","AS3204 AS6939 AS38074 AS41051 AS44324 AS142064 AS212271 AS212895 AS215172 AS400304"
"2026-02-28","ripencc","AS200462","AS174 AS1299 AS2914 AS3257 AS5405 AS5511 AS6453 AS6762 AS6830 AS9002 AS34549"
"2026-02-28","ripencc","AS200636","AS174 AS1239 AS3356 AS23033 AS212477"
"2026-02-28","ripencc","AS200712","AS1257 AS1299"
"2026-02-28","ripencc","AS200728","AS41051 AS212895"
"2026-02-28","ripencc","AS200790","AS24381 AS41051 AS53356 AS53667 AS399646"
"2026-02-28","ripencc","AS200819","AS34927 AS52025 AS199829 AS207841 AS209735 AS212271"
"2026-02-28","ripencc","AS200827","AS41051"
"2026-02-28","ripencc","AS200852","AS25019 AS39386 AS57187"
"2026-02-28","ripencc","AS200886","AS3326 AS35297"
"2026-02-28","ripencc","AS200910","AS5617 AS206082"
"2026-02-28","ripencc","AS200938","AS215037"
"2026-02-28","ripencc","AS200970","AS33891 AS35369 AS200683"
"2026-02-28","ripencc","AS200993","AS6939 AS30893 AS35598 AS56584 AS56740 AS61400 AS62255 AS62379 AS213753 AS215551"
"2026-02-28","ripencc","AS200995","AS12859"
"2026-02-28","ripencc","AS201002","AS212027 AS215413"
"2026-02-28","ripencc","AS201011","AS33891"
"2026-02-28","ripencc","AS201155","AS29551 AS30766"
"2026-02-28","ripencc","AS201182","AS207841 AS209735"
"2026-02-28","ripencc","AS201281","AS34019 AS204092 AS208627"
"2026-02-28","ripencc","AS201353","AS20473"
"2026-02-28","ripencc","AS201376","AS0"
"2026-02-28","ripencc","AS201386","AS44324 AS53808 AS216299 AS216324"
"2026-02-28","ripencc","AS201392","AS32002 AS207841 AS209533 AS209735 AS212895"
"2026-02-28","ripencc","AS201398","AS6939 AS8550 AS16276 AS20473 AS52025 AS58057 AS64515 AS202076 AS207841 AS209735 AS210464 AS212895 AS215638 AS398999"
"2026-02-28","ripencc","AS201423","AS41051 AS52025 AS209735"
"2026-02-28","ripencc","AS201445","AS8772 AS11967 AS29632 AS41051 AS199829 AS208753 AS209533 AS211358 AS212895 AS214757 AS393577"
"2026-02-28","ripencc","AS201457","AS198101"
"2026-02-28","ripencc","AS201472","AS0"
"2026-02-28","ripencc","AS201541","AS213449 AS214809 AS215828"
"2026-02-28","ripencc","AS201616","AS8283 AS41051 AS48070 AS212635"
"2026-02-28","ripencc","AS201671","AS8075"
"2026-02-28","ripencc","AS201713","AS206119"
"2026-02-28","ripencc","AS201719","AS9146 AS21107"
"2026-02-28","ripencc","AS201741","AS210574"
"2026-02-28","ripencc","AS201813","AS43289"
"2026-02-28","ripencc","AS201911","AS41051"
"2026-02-28","ripencc","AS201944","AS44324 AS210440 AS216211"
"2026-02-28","ripencc","AS201957","AS41051 AS209533 AS212895"
"2026-02-28","ripencc","AS201988","AS209693 AS210457 AS215730 AS401152"
"2026-02-28","ripencc","AS202010","AS0"
"2026-02-28","ripencc","AS202032","AS174 AS3356 AS5398 AS6730 AS6939 AS8220 AS9002 AS13335"
"2026-02-28","ripencc","AS202113","AS553 AS8560 AS12843"
"2026-02-28","ripencc","AS202137","AS3212 AS5603"
"2026-02-28","ripencc","AS202141","AS215638"
"2026-02-28","ripencc","AS202142","AS174 AS701 AS1299 AS2914 AS3257 AS3320 AS3356 AS3491 AS5511 AS6453 AS6461 AS6762 AS6830 AS6939 AS7018 AS12956 AS137409 AS215467 AS399486"
"2026-02-28","ripencc","AS202161","AS15830"
"2026-02-28","ripencc","AS202168","AS51202"
"2026-02-28","ripencc","AS202197","AS8772 AS29632 AS48752 AS212895"
"2026-02-28","ripencc","AS202214","AS29075"
"2026-02-28","ripencc","AS202225","AS8315 AS49981"
"2026-02-28","ripencc","AS202297","AS39392 AS47232"
"2026-02-28","ripencc","AS202319","AS43641 AS60068"
"2026-02-28","ripencc","AS202322","AS34872 AS34927 AS41051 AS212895"
"2026-02-28","ripencc","AS202335","AS44324 AS47778 AS53808 AS199310 AS202782 AS215172"
"2026-02-28","ripencc","AS202354","AS203735 AS208324 AS210021 AS210413"
"2026-02-28","ripencc","AS202358","AS11967 AS207252 AS215110 AS393338"
"2026-02-28","ripencc","AS202361","AS197301"
"2026-02-28","ripencc","AS202532","AS34872 AS213640"
"2026-02-28","ripencc","AS202539","AS204680"
"2026-02-28","ripencc","AS202562","AS6939 AS12186 AS42615 AS51088 AS58299 AS200365"
"2026-02-28","ripencc","AS202573","AS6939 AS50124 AS50818 AS61026"
"2026-02-28","ripencc","AS202585","AS37739 AS41051 AS42093 AS57866 AS200132 AS212895 AS215085"
"2026-02-28","ripencc","AS202649","AS55285 AS393905"
"2026-02-28","ripencc","AS202673","AS174 AS3223 AS9002 AS34872 AS53667 AS56630 AS60068 AS207994"
"2026-02-28","ripencc","AS202732","AS57575"
"2026-02-28","ripencc","AS202762","AS44355 AS207841"
"2026-02-28","ripencc","AS202782","AS3204 AS6939 AS10099 AS44324"
"2026-02-28","ripencc","AS202794","AS5405"
"2026-02-28","ripencc","AS202827","AS50124 AS212504"
"2026-02-28","ripencc","AS202831","AS50867"
"2026-02-28","ripencc","AS202902","AS209735"
"2026-02-28","ripencc","AS202939","AS6939 AS7720 AS14447 AS17433 AS31898 AS34927 AS41051 AS44324 AS211509 AS212895"
"2026-02-28","ripencc","AS202945","AS30781 AS34019 AS204092 AS208627"
"2026-02-28","ripencc","AS202981","AS53667"
"2026-02-28","ripencc","AS202986","AS20473 AS52025 AS56655 AS61138 AS152900 AS200461 AS208226 AS215467"
"2026-02-28","ripencc","AS203019","AS212895"
"2026-02-28","ripencc","AS203027","AS51396 AS60223"
"2026-02-28","ripencc","AS203031","AS154185 AS210440 AS213605"
"2026-02-28","ripencc","AS203038","AS3399 AS6939 AS21485 AS30893 AS215551"
"2026-02-28","ripencc","AS203059","AS34347 AS41327 AS205099"
"2026-02-28","ripencc","AS203135","AS43366 AS209390"
"2026-02-28","ripencc","AS203168","AS151194 AS215172"
"2026-02-28","ripencc","AS203196","AS3320 AS9145 AS13335"
"2026-02-28","ripencc","AS203391","AS835 AS8728 AS8860 AS9678 AS12310 AS14315 AS15497 AS20473 AS22356 AS25369 AS30823 AS33333 AS35179 AS35661 AS36352 AS37153 AS37179 AS38001 AS39384 AS40994 AS42632 AS42708 AS42910 AS43350 AS49282 AS52025 AS54527 AS56655 AS59432 AS60068 AS60798 AS62563 AS63023 AS63213 AS132335 AS133219 AS136557 AS138997 AS201227 AS201814 AS206446 AS214354 AS263702 AS263812 AS394177 AS397423"
"2026-02-28","ripencc","AS203402","AS31898"
"2026-02-28","ripencc","AS203468","AS9121 AS34984"
"2026-02-28","ripencc","AS203587","AS15924 AS201086"
"2026-02-28","ripencc","AS203592","AS3320 AS8220 AS15372"
"2026-02-28","ripencc","AS203662","AS9002 AS63473 AS141409 AS152900 AS200088 AS215467"
"2026-02-28","ripencc","AS203698","AS30781 AS47160"
"2026-02-28","ripencc","AS203704","AS4601 AS34927 AS41051 AS52025 AS209533 AS210312 AS212895"
"2026-02-28","ripencc","AS203729","AS6939 AS55207 AS200365"
"2026-02-28","ripencc","AS203786","AS174 AS9002"
"2026-02-28","ripencc","AS203843","AS6939 AS7720 AS17433 AS32595"
"2026-02-28","ripencc","AS203846","AS1299 AS49028"
"2026-02-28","ripencc","AS203868","AS6939 AS8772 AS34927 AS152368 AS209533 AS210475 AS212895 AS214481"
"2026-02-28","ripencc","AS203898","AS1273 AS2860 AS8220"
"2026-02-28","ripencc","AS203913","AS20473"
"2026-02-28","ripencc","AS203921","AS212238"
"2026-02-28","ripencc","AS203950","AS43289"
"2026-02-28","ripencc","AS204003","AS6939 AS8283 AS29632 AS34549 AS34927"
"2026-02-28","ripencc","AS204082","AS2613 AS8283 AS13030 AS29670 AS50869 AS57118 AS58115 AS58299 AS198385"
"2026-02-28","ripencc","AS204085","AS215760"
"2026-02-28","ripencc","AS204092","AS30781 AS34019"
"2026-02-28","ripencc","AS204104","AS31549 AS41881 AS42337 AS43754 AS60248 AS62403 AS205647 AS211421 AS211904"
"2026-02-28","ripencc","AS204141","AS42541"
"2026-02-28","ripencc","AS204150","AS47272 AS212895 AS215353"
"2026-02-28","ripencc","AS204211","AS174 AS6939 AS44324 AS47778 AS53667 AS53808 AS62246 AS151673 AS201944 AS207529 AS210352 AS210440 AS210773 AS213605"
"2026-02-28","ripencc","AS204310","AS553 AS21473"
"2026-02-28","ripencc","AS204318","AS42615 AS206924 AS212232"
"2026-02-28","ripencc","AS204433","AS202632"
"2026-02-28","ripencc","AS204464","AS11967 AS24381 AS34800 AS34927 AS44393 AS49581 AS56755 AS58057 AS62403 AS212232 AS212895 AS213413 AS213449 AS215569 AS215828 AS393577 AS401753"
"2026-02-28","ripencc","AS204471","AS9002 AS41327 AS50877 AS62275"
"2026-02-28","ripencc","AS204518","AS198304"
"2026-02-28","ripencc","AS204533","AS25184"
"2026-02-28","ripencc","AS204548","AS174 AS3257"
"2026-02-28","ripencc","AS204653","AS44486"
"2026-02-28","ripencc","AS204671","AS174 AS3223 AS6939 AS8728 AS9002"
"2026-02-28","ripencc","AS204680","AS553"
"2026-02-28","ripencc","AS204742","AS11967 AS212895"
"2026-02-28","ripencc","AS204762","AS38927 AS51202"
"2026-02-28","ripencc","AS204794","AS43289"
"2026-02-28","ripencc","AS204830","AS34872 AS44103 AS214723"
"2026-02-28","ripencc","AS204857","AS50224 AS59920 AS60841 AS400304"
"2026-02-28","ripencc","AS204858","AS174 AS6939 AS8637 AS59908 AS200064 AS208569"
"2026-02-28","ripencc","AS204868","AS43289"
"2026-02-28","ripencc","AS204872","AS43289"
"2026-02-28","ripencc","AS204911","AS1273 AS3320 AS5405 AS9002 AS50629"
"2026-02-28","ripencc","AS204931","AS34927 AS44103 AS60431"
"2026-02-28","ripencc","AS205005","AS12779 AS41327"
"2026-02-28","ripencc","AS205018","AS6939 AS34927 AS44324 AS52025 AS59282 AS212001 AS400818"
"2026-02-28","ripencc","AS205071","AS24940 AS33891"
"2026-02-28","ripencc","AS205079","AS8283 AS34872 AS212895"
"2026-02-28","ripencc","AS205081","AS174 AS29119"
"2026-02-28","ripencc","AS205154","AS34927"
"2026-02-28","ripencc","AS205235","AS42541"
"2026-02-28","ripencc","AS205280","AS205235 AS209533 AS212895"
"2026-02-28","ripencc","AS205301","AS43289"
"2026-02-28","ripencc","AS205311","AS35826"
"2026-02-28","ripencc","AS205340","AS34984"
"2026-02-28","ripencc","AS205350","AS6461 AS41327"
"2026-02-28","ripencc","AS205369","AS6939 AS34927 AS41051 AS52025 AS207529 AS210440 AS212895"
"2026-02-28","ripencc","AS205383","AS20473"
"2026-02-28","ripencc","AS205479","AS174 AS1299 AS3170 AS26073"
"2026-02-28","ripencc","AS205514","AS52025"
"2026-02-28","ripencc","AS205603","AS38008 AS38074 AS59105 AS63798"
"2026-02-28","ripencc","AS205610","AS6939 AS10111 AS20473 AS38008"
"2026-02-28","ripencc","AS205614","AS3320 AS5405 AS9002 AS9050 AS33891"
"2026-02-28","ripencc","AS205619","AS16019 AS28725"
"2026-02-28","ripencc","AS205684","AS50628"
"2026-02-28","ripencc","AS205745","AS43289"
"2026-02-28","ripencc","AS205770","AS43289"
"2026-02-28","ripencc","AS205848","AS924 AS1299 AS6939 AS34549 AS34927 AS35133 AS37988 AS47272 AS52025 AS61138 AS208453 AS209022"
"2026-02-28","ripencc","AS205884","AS43289"
"2026-02-28","ripencc","AS205924","AS216471"
"2026-02-28","ripencc","AS205929","AS1299 AS6830 AS6939 AS34927 AS58299"
"2026-02-28","ripencc","AS205941","AS20473 AS23507 AS44324 AS53356 AS57050 AS60602 AS60900 AS62553 AS207252 AS208453 AS210464 AS212271 AS212895 AS213413 AS213449 AS214480 AS214757 AS214762 AS214809 AS215828"
"2026-02-28","ripencc","AS205966","AS50989"
"2026-02-28","ripencc","AS206002","AS3356 AS5511 AS25091"
"2026-02-28","ripencc","AS206005","AS43289"
"2026-02-28","ripencc","AS206033","AS1002 AS13335 AS20473 AS49544 AS52025 AS60068 AS137409 AS396356"
"2026-02-28","ripencc","AS206058","AS34927 AS35661"
"2026-02-28","ripencc","AS206075","AS3257 AS3399 AS6204 AS6939"
"2026-02-28","ripencc","AS206082","AS3257 AS31027 AS200910"
"2026-02-28","ripencc","AS206091","AS31543"
"2026-02-28","ripencc","AS206125","AS60841 AS62553 AS199087"
"2026-02-28","ripencc","AS206127","AS43289"
"2026-02-28","ripencc","AS206129","AS212504"
"2026-02-28","ripencc","AS206134","AS49418"
"2026-02-28","ripencc","AS206155","AS3215 AS6939 AS57199 AS204092 AS209533"
"2026-02-28","ripencc","AS206215","AS49600 AS59432"
"2026-02-28","ripencc","AS206218","AS8283 AS209845"
"2026-02-28","ripencc","AS206236","AS9136"
"2026-02-28","ripencc","AS206260","AS2116 AS34087"
"2026-02-28","ripencc","AS206271","AS60707 AS209533 AS212895"
"2026-02-28","ripencc","AS206305","AS43289"
"2026-02-28","ripencc","AS206340","AS43289"
"2026-02-28","ripencc","AS206345","AS12880 AS24631"
"2026-02-28","ripencc","AS206362","AS8194 AS12578"
"2026-02-28","ripencc","AS206392","AS20712 AS25160 AS44684"
"2026-02-28","ripencc","AS206413","AS43289"
"2026-02-28","ripencc","AS206535","AS43289"
"2026-02-28","ripencc","AS206557","AS2116 AS6667"
"2026-02-28","ripencc","AS206560","AS43289"
"2026-02-28","ripencc","AS206582","AS43289"
"2026-02-28","ripencc","AS206590","AS43289"
"2026-02-28","ripencc","AS206600","AS3257 AS8194"
"2026-02-28","ripencc","AS206623","AS43289"
"2026-02-28","ripencc","AS206644","AS43289"
"2026-02-28","ripencc","AS206744","AS43289"
"2026-02-28","ripencc","AS206750","AS43289"
"2026-02-28","ripencc","AS206777","AS137409"
"2026-02-28","ripencc","AS206816","AS44592"
"2026-02-28","ripencc","AS206844","AS8240"
"2026-02-28","ripencc","AS206924","AS1299 AS3170 AS5511 AS6939 AS44684 AS44854 AS137409"
"2026-02-28","ripencc","AS206974","AS56595"
"2026-02-28","ripencc","AS207015","AS16246 AS39791"
"2026-02-28","ripencc","AS207017","AS3342"
"2026-02-28","ripencc","AS207061","AS5405"
"2026-02-28","ripencc","AS207067","AS56595"
"2026-02-28","ripencc","AS207080","AS1299 AS3170 AS6939 AS8943 AS13335 AS42615"
"2026-02-28","ripencc","AS207084","AS216083"
"2026-02-28","ripencc","AS207113","AS6939 AS37739 AS328475 AS328578 AS328858 AS328977 AS329101 AS329183 AS329539 AS329552"
"2026-02-28","ripencc","AS207160","AS50629 AS205112"
"2026-02-28","ripencc","AS207196","AS207252"
"2026-02-28","ripencc","AS207234","AS174 AS2914 AS6695 AS33891"
"2026-02-28","ripencc","AS207252","AS3214 AS24961 AS44486 AS50629 AS57575 AS203446"
"2026-02-28","ripencc","AS207264","AS21277"
"2026-02-28","ripencc","AS207303","AS34927 AS44324 AS151194 AS153376 AS154185 AS198025 AS203031 AS203168 AS204539 AS210352 AS210440 AS213605 AS214439 AS214933 AS214955 AS215172"
"2026-02-28","ripencc","AS207487","AS8283 AS200132"
"2026-02-28","ripencc","AS207510","AS29670 AS34927 AS58299 AS207160"
"2026-02-28","ripencc","AS207529","AS6939 AS7720 AS17408 AS17433 AS34927 AS41051 AS44324 AS51087 AS53808 AS139317 AS140915 AS199310 AS210176 AS212895 AS213605 AS214439 AS216211"
"2026-02-28","ripencc","AS207607","AS209097"
"2026-02-28","ripencc","AS207616","AS835 AS49581 AS53667 AS136510 AS214668"
"2026-02-28","ripencc","AS207682","AS215085"
"2026-02-28","ripencc","AS207719","AS213124"
"2026-02-28","ripencc","AS207727","AS42541 AS205235"
"2026-02-28","ripencc","AS207745","AS35661"
"2026-02-28","ripencc","AS207767","AS196945 AS198477"
"2026-02-28","ripencc","AS207833","AS49832"
"2026-02-28","ripencc","AS207841","AS44355 AS61049 AS137409"
"2026-02-28","ripencc","AS207879","AS62000"
"2026-02-28","ripencc","AS207907","AS6939 AS34927 AS41051 AS207841 AS209735"
"2026-02-28","ripencc","AS207992","AS35625 AS47160 AS62000"
"2026-02-28","ripencc","AS207994","AS6830 AS35133 AS41441 AS50263 AS50952 AS56393 AS56584 AS64289 AS206221"
"2026-02-28","ripencc","AS207995","AS3257 AS3356 AS8676"
"2026-02-28","ripencc","AS208015","AS3320 AS8220 AS8881 AS34549 AS208016"
"2026-02-28","ripencc","AS208016","AS3320 AS8220 AS8881 AS34549"
"2026-02-28","ripencc","AS208018","AS41327"
"2026-02-28","ripencc","AS208038","AS3255 AS15895 AS21497 AS211509"
"2026-02-28","ripencc","AS208059","AS20473 AS34872 AS34927 AS35661 AS41047 AS41051 AS53667 AS56381 AS206499 AS212895"
"2026-02-28","ripencc","AS208105","AS12297"
"2026-02-28","ripencc","AS208223","AS6939 AS14447 AS17408 AS18041 AS20473 AS27523 AS44324 AS53808 AS58057 AS59105 AS204539 AS209533 AS212895 AS213605 AS215828 AS216324 AS393577"
"2026-02-28","ripencc","AS208229","AS6517 AS41720 AS216309"
"2026-02-28","ripencc","AS208233","AS3225"
"2026-02-28","ripencc","AS208249","AS42615 AS202562"
"2026-02-28","ripencc","AS208262","AS31078"
"2026-02-28","ripencc","AS208267","AS6461 AS41327"
"2026-02-28","ripencc","AS208317","AS43289"
"2026-02-28","ripencc","AS208323","AS1764 AS47147"
"2026-02-28","ripencc","AS208327","AS44869 AS205235 AS207727"
"2026-02-28","ripencc","AS208374","AS1299 AS3257 AS5511 AS9002"
"2026-02-28","ripencc","AS208395","AS9136"
"2026-02-28","ripencc","AS208398","AS174 AS1299 AS3491 AS6762"
"2026-02-28","ripencc","AS208437","AS6939 AS9002 AS41720"
"2026-02-28","ripencc","AS208453","AS3399 AS35133 AS60068"
"2026-02-28","ripencc","AS208460","AS20473 AS209533"
"2026-02-28","ripencc","AS208487","AS8772 AS11967 AS24381 AS29632 AS35708 AS41051 AS199829 AS207841 AS209533 AS209735 AS211358 AS211509 AS212895"
"2026-02-28","ripencc","AS208492","AS206345"
"2026-02-28","ripencc","AS208505","AS6939 AS20473 AS34927"
"2026-02-28","ripencc","AS208563","AS6939 AS31142 AS34549 AS34854 AS34927 AS41051 AS47498 AS58299 AS202409 AS207960"
"2026-02-28","ripencc","AS208627","AS29075 AS34019 AS44097 AS204092 AS206165"
